42,CHHATTISGARH,JASHPUR,BAGICHA,BHITGHRA,BHITGHARA,GOWASI,Fluoride,1.50,2.40,Fully Covered
43,CHHATTISGARH,JASHPUR,BAGICHA,BHITGHRA,BHITGHARA,KORKOTDIPA,Iron,1.00,5.41,Fully Covered
44,CHHATTISGARH,JASHPUR,BAGICHA,BHITGHRA,BHITGHARA,SHIVRINARAYN,Fluoride,1.50,2.15,Fully Covered
45,CHHATTISGARH,JASHPUR,BAGICHA,BHITGHRA,RAJAPUR,RAJPUR,Iron,1.00,1.40,Fully Covered
46,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,BAIGIAKONA,Nitrate,45.00,47.51,Fully Covered
47,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,BIMDA,Fluoride,1.50,2.38,Fully Covered
48,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,KHALPARA,Iron,1.00,6.81,Fully Covered
49,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,MAJHAPARA,Fluoride,1.50,3.18,Fully Covered
50,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,OOPARPARA,Iron,1.00,14.17,Fully Covered
51,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,SUIKONA,Fluoride,1.50,2.56,Fully Covered
52,CHHATTISGARH,JASHPUR,BAGICHA,BIMDA,BIMDA,URAWPARA,Iron,1.00,2.90,Fully Covered
53,CHHATTISGARH,JASHPUR,BAGICHA,BODAPAHRI,BODAPAHRI,ARJUNDAND,Iron,1.00,1.25,Fully Covered
54,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,BUDHADAND,BUDADAND,Fluoride,1.50,3.04,Fully Covered
55,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,BUDHADAND,BYGATOLI,Iron,1.00,3.51,Partial Covered
56,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,BUDHADAND,KORKOTOLI,Iron,1.00,1.61,Fully Covered
57,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,BUDHADAND,NAWAPARA,Iron,1.00,2.07,Fully Covered
58,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,BUDHADAND,SAGARPARA,Iron,1.00,3.55,Fully Covered
59,CHHATTISGARH,JASHPUR,BAGICHA,BUDHADAND,FULDIH,FHULDIH,Iron,1.00,2.60,Partial Covered
60,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,CHAMPA,Iron,1.00,2.26,Fully Covered
61,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,DANDTOLI,Iron,1.00,3.55,Fully Covered
62,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,GANJUTOLI,Iron,1.00,12.77,Fully Covered
63,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,KATHITOLI,Iron,1.00,1.72,Fully Covered
64,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,KHAMDEL,Iron,1.00,1.20,Fully Covered
65,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,LINETOLI,Iron,1.00,2.39,Fully Covered
66,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,MADHITOLI,Iron,1.00,1.13,Fully Covered
67,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,TENDPARA,Iron,1.00,7.13,Fully Covered
68,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,CMAMPA,URAWTOLI,Iron,1.00,11.55,Fully Covered
69,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,KUWAN,KANTAPANI,Iron,1.00,4.76,Fully Covered
70,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,KUWAN,KURWA,Iron,1.00,15.08,Fully Covered
71,CHHATTISGARH,JASHPUR,BAGICHA,CHAMPA,KUWAN,LALDERA,Iron,1.00,6.70,Fully Covered
72,CHHATTISGARH,JASHPUR,BAGICHA,CHHICHHLI,CHHICHHLI,CHHICHHLI,Iron,1.00,2.34,Fully Covered
73,CHHATTISGARH,JASHPUR,BAGICHA,CHHICHHLI,CHHICHHLI,CHIRWADAND,Iron,1.00,2.32,Fully Covered
74,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,CHARKAGHAT,Iron,1.00,2.72,Fully Covered
75,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,CHHICHHALI,Iron,1.00,11.20,Fully Covered
76,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,GARHKONA,Iron,1.00,1.90,Quality Affected
77,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,HARIJANPARA,Iron,1.00,1.39,Fully Covered
78,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,HEALTH PARA,Iron,1.00,1.68,Fully Covered
79,CHHATTISGARH,JASHPUR,BAGICHA,CHICHALI (2),CHHICHHALI,KHOMRAPATH,Iron,1.00,1.85,Fully Covered
80,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,BASATOH,Iron,1.00,1.19,Fully Covered
81,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,BELDATOLI,Iron,1.00,2.04,Fully Covered
82,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,BURJUDIH,Iron,1.00,1.88,Fully Covered
83,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,KETPANTOLI,Iron,1.00,1.80,Quality Affected
84,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,MEDITOLI,Nitrate,45.00,47.37,Fully Covered
85,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,BURJUDIH,URAWTOLI,Iron,1.00,2.04,Fully Covered
86,CHHATTISGARH,JASHPUR,BAGICHA,CHIRODIH,DHIRODIH,CHHIRODIH,Iron,1.00,12.60,Fully Covered
87,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,BHURHIMUNDA,Iron,1.00,2.56,Fully Covered
88,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,DANNGARI,Iron,1.00,1.74,Fully Covered
89,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,DUMARTOLA,Iron,1.00,2.93,Fully Covered
90,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,MAJHITOLI,Iron,1.00,1.47,Fully Covered
91,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,NAWAPARA,Nitrate,45.00,52.42,Fully Covered
92,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,PATIKONA,Iron,1.00,1.46,Fully Covered
93,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,PUJAKONA,Iron,1.00,1.72,Fully Covered
94,CHHATTISGARH,JASHPUR,BAGICHA,DANNGARI,DANGARI,SEMARPATH,Iron,1.00,1.45,Fully Covered
95,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,DEWDAND,Iron,1.00,2.48,Fully Covered
96,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,FITINGPARA,Iron,1.00,1.36,Fully Covered
97,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,JAGNATHTOLI,Iron,1.00,2.79,Fully Covered
98,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,JEETUTOLI,Iron,1.00,2.89,Fully Covered
99,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,KADAMTOLI,Iron,1.00,1.39,Fully Covered
100,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,KERAPATH,Iron,1.00,1.03,Fully Covered
101,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,DEODAND,TIPKAPANI,Iron,1.00,2.88,Fully Covered
102,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,CHAMARPARA,Iron,1.00,1.81,Fully Covered
103,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,DAXINPARA,Iron,1.00,1.46,Fully Covered
104,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,GAIBUDA,Iron,1.00,2.31,Fully Covered
105,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,GARIYAPATH,Iron,1.00,2.96,Partial Covered
106,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,KHELPARA,Iron,1.00,11.05,Fully Covered
107,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,NAWAPARA,Iron,1.00,8.17,Quality Affected
108,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,GAYBUDA,TILIYATOLI,Iron,1.00,1.17,Fully Covered
109,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,SUKMA,RANGAPARA,Iron,1.00,1.84,Fully Covered
110,CHHATTISGARH,JASHPUR,BAGICHA,DEWDAND,SUKMA,SUKMA,Iron,1.00,1.95,Fully Covered
111,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,DHODHARAMBA,BANKABAHARI,Iron,1.00,2.11,Quality Affected
112,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,DHODHARAMBA,DHODARAAMBA,Iron,1.00,7.18,Fully Covered
113,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,DHODHARAMBA,KADAMTOLI,Iron,1.00,2.20,Fully Covered
114,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,KURUMDHODA,KARMTOLI,Nitrate,45.00,57.44,Fully Covered
115,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,KURUMDHODA,KURUMDADA,Iron,1.00,2.35,Fully Covered
116,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,KURUMDHODA,PARSAPANI,Iron,1.00,1.65,Fully Covered
117,CHHATTISGARH,JASHPUR,BAGICHA,DHODARAMBA,KURUMDHODA,POKHRATOLI,Iron,1.00,1.30,Fully Covered
118,CHHATTISGARH,JASHPUR,BAGICHA,DOBH,DOM,BASTI,Iron,1.00,13.34,Fully Covered
119,CHHATTISGARH,JASHPUR,BAGICHA,DOBH,DOM,KORWATOLI,Iron,1.00,2.66,Fully Covered
120,CHHATTISGARH,JASHPUR,BAGICHA,DOBH,DOM,NUNPANI,Iron,1.00,1.85,Fully Covered
121,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,DUMARKONA,Iron,1.00,10.25,Fully Covered
122,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,GORRAKONA,Iron,1.00,2.14,Quality Affected
123,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,HARRADIPA,Iron,1.00,1.06,Fully Covered
124,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,JHAPARA,Iron,1.00,1.10,Fully Covered
125,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,KHERJKONA,Iron,1.00,2.51,Fully Covered
126,CHHATTISGARH,JASHPUR,BAGICHA,DUMRKONA,DUMARKONA,SAKARDIPA,Iron,1.00,2.16,Fully Covered
